YYYY,MM,DD,hh,mm,ss,ADCTemp_Tenths,BatchTestTime,CCCType,CPUUtilization,Cal,CellFolder,CellSerialNumber,CellTotalHeater_mA,Column,CoolDmd,DUTX_A,DUTY_A,DefaultMaxHandlingTemp,DefaultNegativeRampRate,DefaultPositiveRampRate,DriveFan_Dmd,DriveFan_MeasuredRPM,DriveIO_V,DrivePowerByTA1,DrivePowerByTA2,DriveSN1,DriveSN2,DriveSupplyX_A,DriveSupplyX_V,DriveSupplyY_A,DriveSupplyY_V,EFGHCode1,EFGHCode2,ElectronicsFan_Dmd_1,ElectronicsFan_Dmd_2,ElectronicsFan_MeasuredRPM_1,ElectronicsFan_MeasuredRPM_2,ElectronicsFan_MeasuredRPM_3,ElectronicsFan_MeasuredRPM_4,ElectronicsFan_MeasuredRPM_5,EnvStatusFlags,FPGACellInterlocks,FTemp,FanSpeedControlActive,FirmwareVersionMajor,FirmwareVersionMinor,FlowTemp_Tenths,FoundFTemp,FoundMaxTemp,FoundMinTemp,FoundTATarget,FreeRAM,HeatDmd,HeaterInterlockTripReasons,Input_A,IsAirValveOk,IsCellOnTemp,IsDaughterPluggedIn,IsDriveFanSpeedOk,IsDrivePluggedIn,IsDuelDriveCell,IsEEPROMOk,IsElectronicsFanSpeedOk,IsFirmwareOk,IsHeaterOk,IsOverTempOk,IsRimPluggedIn,IsSuppliesOk,IsVCLimitOk,MaxNegativeRampRate,MaxPositiveRampRate,MaxTemp,MaxTemperature,MeasuredCurrentRate,MemoryAvailable,MinTemp,MinTemperature,Mode,Operation,PFCode1,PFCode2,PSUStatus,PlugStatus,Product,RBFVersionMajor,RBFVersionMinor,ReturnTemp_Tenths,Row,SERef_V,SWVersion,SafeHandlingTemp,SharedSRef_V,Slot,SlotOperation,SupplyInterlockTripReasons,TATargetTemp,TargetTempRateControlled,TargetTemp_Tenths,TempControlMode,TesterID,TotalRAM,UsedRAM,Volts1v2,Volts1v8,Volts24v,Volts3v3,Volts5v,WRFTempMode_Active_now,WRLastFTempReading,WRLastMedianFTempReading,WRLastReqAirTargetToCell,WRLastReqTargetFromTA,WR_GetNegativeRampRate,WR_GetPositiveRampRate,WR_IOPWantControlByFTemp,WR_SIOWantControlByFTemp,WrapperOnTemp,dmd_D,dmd_I,dmd_P
2023,11,21,3,37,50,23.9,2.02311E+13,OMEGAAMC,3,4.096,Cell132014,0x003963,0.005,132,87,0.33,0.232,40,1,1,135,4507,3.287,0,-1,WCC6YFZ0PVAK,NONE,0.33,5.047,0.232,12.027,NONE,NONE,81,74,2992,2902,0,0,0,1,0,35,1,0x00,0x57,34,1,0,0,1,0,0,0,1.912,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,99.9,60,0,70,0,0,0,15,Multiple Environment,PREBI,NONE,NONE,13107,1,TRESUL,0,22,999.9,14,2.484,52.0.91,35,3.295,6,PREBI,0,35,34,34,Ramp To Temperature,CB081,0,0,1.208,1.937,23.936,3.386,5.138,1,350,-1,340,350,10,10,1,1,1,0,-87,0
2023,11,21,3,39,22,23.9,2.02311E+13,OMEGAAMC,3,4.096,Cell132014,0x003963,1.067,132,87,0.381,0.229,40,1,1,135,4507,3.287,0,-1,WCC6YFZ0PVAK,NONE,0.381,5.047,0.229,12.027,NONE,NONE,81,74,2992,2902,0,0,0,1,0,35,1,0x00,0x57,34,1,0,0,1,0,0,0,1.925,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,99.9,60,0,70,0,0,0,15,Multiple Environment,PREBI,NONE,NONE,13107,1,TRESUL,0,22,999.9,14,2.485,52.0.91,35,3.295,6,PREBI,0,35,34,34,Ramp To Temperature,CB081,0,0,1.208,1.937,23.906,3.386,5.137,1,350,-1,340,350,10,10,1,1,1,0,-87,0
2023,11,21,3,40,53,23.9,2.02311E+13,OMEGAAMC,3,4.096,Cell132014,0x003963,0.004,132,87,0.273,0.251,40,1,1,135,4500,3.287,0,-1,WCC6YFZ0PVAK,NONE,0.273,5.047,0.251,12.027,NONE,NONE,81,74,2992,2902,0,0,0,1,0,35,1,0x00,0x57,34,1,0,0,1,0,0,0,1.937,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,99.9,60,0,70,0,0,0,15,Multiple Environment,PREBI,NONE,NONE,13107,1,TRESUL,0,22,999.9,14,2.484,52.0.91,35,3.295,6,PREBI,0,35,34,34,Ramp To Temperature,CB081,0,0,1.208,1.937,23.96,3.386,5.137,1,350,-1,340,350,10,10,1,1,1,0,-87,0
2023,11,21,3,42,24,23.9,2.02311E+13,OMEGAAMC,3,4.096,Cell132014,0x003963,0.004,132,86,0.271,0.248,40,1,1,135,4507,3.287,0,-1,WCC6YFZ0PVAK,NONE,0.271,5.047,0.248,12.027,NONE,NONE,81,74,2995,2911,0,0,0,1,0,35,1,0x00,0x57,34,1,0,0,1,0,0,0,1.854,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,99.9,60,0,70,0,0,0,15,Multiple Environment,PREBI,NONE,NONE,13107,1,TRESUL,0,22,999.9,14,2.484,52.0.91,35,3.295,6,PREBI,0,35,34,34,Ramp To Temperature,CB081,0,0,1.208,1.937,23.914,3.386,5.137,1,350,-1,340,350,10,10,1,1,1,0,-86,0
2023,11,21,3,43,55,23.9,2.02311E+13,OMEGAAMC,3,4.096,Cell132014,0x003963,1.144,132,86,0.31,0.231,40,1,1,135,4500,3.287,0,-1,WCC6YFZ0PVAK,NONE,0.31,5.048,0.231,12.027,NONE,NONE,81,74,2992,2905,0,0,0,1,0,35,1,0x00,0x57,34,1,0,0,1,0,0,0,1.769,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,99.9,60,0,70,0,0,0,15,Multiple Environment,PREBI,NONE,NONE,13107,1,TRESUL,0,22,999.9,14,2.484,52.0.91,35,3.295,6,PREBI,0,35,34,34,Ramp To Temperature,CB081,0,0,1.208,1.937,23.932,3.386,5.138,1,350,-1,340,350,10,10,1,1,1,0,-86,0
2023,11,21,3,45,26,23.9,2.02311E+13,OMEGAAMC,3,4.096,Cell132014,0x003963,1.138,132,87,0.313,0.231,40,1,1,135,4507,3.287,0,-1,WCC6YFZ0PVAK,NONE,0.313,5.047,0.231,12.027,NONE,NONE,81,74,2998,2905,0,0,0,1,0,35,1,0x00,0x57,34,1,0,0,1,0,0,0,1.944,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,99.9,60,0,70,0,0,0,15,Multiple Environment,PREBI,NONE,NONE,13107,1,TRESUL,0,22,999.9,14,2.484,52.0.91,35,3.295,6,PREBI,0,35,34,34,Ramp To Temperature,CB081,0,0,1.208,1.937,23.903,3.386,5.137,1,350,-1,340,350,10,10,1,1,1,0,-87,0
2023,11,21,3,46,57,23.9,2.02311E+13,OMEGAAMC,3,4.096,Cell132014,0x003963,0.004,132,86,0.271,0.249,40,1,1,135,4500,3.287,0,-1,WCC6YFZ0PVAK,NONE,0.271,5.047,0.249,12.027,NONE,NONE,81,74,2995,2908,0,0,0,1,0,35,1,0x00,0x57,34,1,0,0,1,0,0,0,1.999,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,99.9,60,0,70,0,0,0,15,Multiple Environment,PREBI,NONE,NONE,13107,1,TRESUL,0,22,999.9,14,2.484,52.0.91,35,3.295,6,PREBI,0,35,34,34,Ramp To Temperature,CB081,0,0,1.208,1.937,23.954,3.386,5.137,1,350,-1,340,350,10,10,1,1,1,0,-86,0
2023,11,21,3,48,29,23.9,2.02311E+13,OMEGAAMC,3,4.096,Cell132014,0x003963,1.137,132,86,0.286,0.248,40,1,1,135,4500,3.287,0,-1,WCC6YFZ0PVAK,NONE,0.286,5.047,0.248,12.027,NONE,NONE,81,74,2998,2896,0,0,0,1,0,35,1,0x00,0x57,34,1,0,0,1,0,0,0,1.964,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,99.9,60,0,70,0,0,0,15,Multiple Environment,PREBI,NONE,NONE,13107,1,TRESUL,0,22,999.9,14,2.484,52.0.91,35,3.295,6,PREBI,0,35,34,34,Ramp To Temperature,CB081,0,0,1.207,1.937,23.955,3.386,5.137,1,350,-1,340,350,10,10,1,1,1,0,-86,0
2023,11,21,3,50,0,23.9,2.02311E+13,OMEGAAMC,3,4.096,Cell132014,0x003963,0.004,132,87,0.351,0.234,40,1,1,135,4507,3.287,0,-1,WCC6YFZ0PVAK,NONE,0.351,5.047,0.234,12.027,NONE,NONE,81,74,2995,2905,0,0,0,1,0,35,1,0x00,0x57,34,1,0,0,1,0,0,0,1.704,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,99.9,60,0,70,0,0,0,15,Multiple Environment,PREBI,NONE,NONE,13107,1,TRESUL,0,22,999.9,14,2.484,52.0.91,35,3.295,6,PREBI,0,35,34,34,Ramp To Temperature,CB081,0,0,1.208,1.937,23.951,3.386,5.137,1,350,-1,340,350,10,10,1,1,1,0,-87,0
2023,11,21,3,51,31,23.9,2.02311E+13,OMEGAAMC,3,4.096,Cell132014,0x003963,0.967,132,87,0.32,0.233,40,1,1,135,4507,3.287,0,-1,WCC6YFZ0PVAK,NONE,0.32,5.047,0.233,12.027,NONE,NONE,81,74,2998,2914,0,0,0,1,0,35,1,0x00,0x57,34,1,0,0,1,0,0,0,1.864,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,99.9,60,0,70,0,0,0,15,Multiple Environment,PREBI,NONE,NONE,13107,1,TRESUL,0,22,999.9,14,2.484,52.0.91,35,3.295,6,PREBI,0,35,34,34,Ramp To Temperature,CB081,0,0,1.208,1.937,23.958,3.386,5.137,1,350,-1,340,350,10,10,1,1,1,0,-87,0
2023,11,21,3,53,2,23.9,2.02311E+13,OMEGAAMC,3,4.096,Cell132014,0x003963,0.004,132,87,0.339,0.233,40,1,1,135,4514,3.287,0,-1,WCC6YFZ0PVAK,NONE,0.339,5.047,0.233,12.027,NONE,NONE,81,74,2995,2908,0,0,0,1,0,35,1,0x00,0x57,34,1,0,0,1,0,0,0,1.66,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,99.9,60,0,70,0,0,0,15,Multiple Environment,PREBI,NONE,NONE,13107,1,TRESUL,0,22,999.9,14,2.484,52.0.91,35,3.295,6,PREBI,0,35,34,34,Ramp To Temperature,CB081,0,0,1.208,1.937,23.98,3.386,5.137,1,350,-1,340,350,10,10,1,1,1,0,-87,0
2023,11,21,3,54,33,23.9,2.02311E+13,OMEGAAMC,3,4.096,Cell132014,0x003963,0.004,132,87,0.523,0.248,40,1,1,135,4507,3.287,0,-1,WCC6YFZ0PVAK,NONE,0.523,5.048,0.248,12.027,NONE,NONE,81,74,2992,2905,0,0,0,1,0,35,1,0x00,0x57,34,1,0,0,1,0,0,0,1.879,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,99.9,60,0,70,0,0,0,15,Multiple Environment,PREBI,NONE,NONE,13107,1,TRESUL,0,22,999.9,14,2.484,52.0.91,35,3.295,6,PREBI,0,35,34,34,Ramp To Temperature,CB081,0,0,1.208,1.937,23.903,3.386,5.137,1,350,-1,340,350,10,10,1,1,1,0,-87,0
2023,11,21,3,56,5,23.9,2.02311E+13,OMEGAAMC,3,4.096,Cell132014,0x003963,0.005,132,87,0.297,0.232,40,1,1,135,4500,3.287,0,-1,WCC6YFZ0PVAK,NONE,0.297,5.048,0.232,12.027,NONE,NONE,81,74,2992,2896,0,0,0,1,0,35,1,0x00,0x57,34,1,0,0,1,0,0,0,1.749,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,99.9,60,0,70,0,0,0,15,Multiple Environment,PREBI,NONE,NONE,13107,1,TRESUL,0,22,999.9,14,2.485,52.0.91,35,3.295,6,PREBI,0,35,34,34,Ramp To Temperature,CB081,0,0,1.208,1.937,23.907,3.386,5.138,1,350,-1,340,350,10,10,1,1,1,0,-87,0
2023,11,21,3,57,36,24.3,2.02311E+13,OMEGAAMC,3,4.096,Cell132014,0x003963,0.005,132,88,0.395,0.233,40,1,1,135,4507,3.287,0,-1,WCC6YFZ0PVAK,NONE,0.395,5.048,0.233,12.027,NONE,NONE,81,74,3001,2899,0,0,0,1,0,35,1,0x00,0x57,34,1,0,0,1,0,0,0,1.9,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,99.9,60,0,70,0,0,0,15,Multiple Environment,PREBI,NONE,NONE,13107,1,TRESUL,0,22,999.9,14,2.485,52.0.91,35,3.295,6,PREBI,0,35,34,34,Ramp To Temperature,CB081,0,0,1.208,1.937,23.959,3.386,5.138,1,350,-1,340,350,10,10,1,1,1,0,-88,0
2023,11,21,3,59,7,23.9,2.02311E+13,OMEGAAMC,3,4.096,Cell132014,0x003963,1.138,132,88,0.303,0.229,40,1,1,135,4507,3.287,0,-1,WCC6YFZ0PVAK,NONE,0.303,5.048,0.229,12.027,NONE,NONE,81,74,2992,2905,0,0,0,1,0,35,1,0x00,0x57,34,1,0,0,1,0,0,0,1.701,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,99.9,60,0,70,0,0,0,15,Multiple Environment,PREBI,NONE,NONE,13107,1,TRESUL,0,22,999.9,14,2.485,52.0.91,35,3.295,6,PREBI,0,35,34,34,Ramp To Temperature,CB081,0,0,1.208,1.937,23.9,3.386,5.138,1,350,-1,340,350,10,10,1,1,1,0,-88,0
2023,11,21,4,0,38,23.9,2.02311E+13,OMEGAAMC,3,4.096,Cell132014,0x003963,1.206,132,89,0.394,0.231,40,1,1,135,4500,3.287,0,-1,WCC6YFZ0PVAK,NONE,0.394,5.047,0.231,12.027,NONE,NONE,81,74,2992,2902,0,0,0,1,0,35,1,0x00,0x57,34,1,0,0,1,0,0,0,1.989,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,99.9,60,0,70,0,0,0,15,Multiple Environment,PREBI,NONE,NONE,13107,1,TRESUL,0,22,999.9,14,2.484,52.0.91,35,3.295,6,PREBI,0,35,34,34,Ramp To Temperature,CB081,0,0,1.208,1.937,23.91,3.386,5.137,1,350,-1,340,350,10,10,1,1,1,0,-89,0
2023,11,21,4,2,10,23.9,2.02311E+13,OMEGAAMC,3,4.096,Cell132014,0x003963,0.004,132,89,0.479,0.232,40,1,1,135,4500,3.287,0,-1,WCC6YFZ0PVAK,NONE,0.479,5.047,0.232,12.027,NONE,NONE,81,74,2992,2899,0,0,0,1,0,35,1,0x00,0x57,34,1,0,0,1,0,0,0,1.801,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,99.9,60,0,70,0,0,0,15,Multiple Environment,PREBI,NONE,NONE,13107,1,TRESUL,0,22,999.9,14,2.484,52.0.91,35,3.295,6,PREBI,0,35,34,34,Ramp To Temperature,CB081,0,0,1.208,1.937,23.962,3.386,5.137,1,350,-1,340,350,10,10,1,1,1,0,-89,0
2023,11,21,4,3,41,23.9,2.02311E+13,OMEGAAMC,3,4.096,Cell132014,0x003963,0.01,132,89,0.38,0.231,40,1,1,135,4500,3.287,0,-1,WCC6YFZ0PVAK,NONE,0.38,5.047,0.231,12.027,NONE,NONE,81,74,2992,2899,0,0,0,1,0,35,1,0x00,0x57,34,1,0,0,1,0,0,0,1.996,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,99.9,60,0,70,0,0,0,15,Multiple Environment,PREBI,NONE,NONE,13107,1,TRESUL,0,22,999.9,14,2.484,52.0.91,35,3.295,6,PREBI,0,35,34,34,Ramp To Temperature,CB081,0,0,1.208,1.937,23.906,3.386,5.137,1,350,-1,340,350,10,10,1,1,1,0,-89,0
2023,11,21,4,5,12,23.9,2.02311E+13,OMEGAAMC,3,4.096,Cell132014,0x003963,0.006,132,88,0.35,0.232,40,1,1,135,4500,3.287,0,-1,WCC6YFZ0PVAK,NONE,0.35,5.048,0.232,12.027,NONE,NONE,81,74,2995,2890,0,0,0,1,0,35,1,0x00,0x57,34,1,0,0,1,0,0,0,1.855,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,99.9,60,0,70,0,0,0,15,Multiple Environment,PREBI,NONE,NONE,13107,1,TRESUL,0,22,999.9,14,2.485,52.0.91,35,3.295,6,PREBI,0,35,34,34,Ramp To Temperature,CB081,0,0,1.208,1.937,23.91,3.386,5.138,1,350,-1,340,350,10,10,1,1,1,0,-88,0
2023,11,21,4,6,43,24.3,2.02311E+13,OMEGAAMC,3,4.096,Cell132014,0x003963,0.005,132,88,0.393,0.233,40,1,1,135,4500,3.287,0,-1,WCC6YFZ0PVAK,NONE,0.393,5.048,0.233,12.027,NONE,NONE,81,74,2989,2905,0,0,0,1,0,35,1,0x00,0x57,34.1,1,0,0,1,0,0,0,2.093,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,99.9,60,0,70,0,0,0,15,Multiple Environment,PREBI,NONE,NONE,13107,1,TRESUL,0,22,999.9,14,2.485,52.0.91,35,3.295,6,PREBI,0,35,34,34,Ramp To Temperature,CB081,0,0,1.208,1.938,23.881,3.386,5.138,1,350,-1,340,350,10,10,1,1,1,0,-88,0
2023,11,21,4,8,14,24.3,2.02311E+13,OMEGAAMC,3,4.096,Cell132014,0x003963,1.202,132,88,0.386,0.247,40,1,1,135,4507,3.287,0,-1,WCC6YFZ0PVAK,NONE,0.386,5.048,0.247,12.027,NONE,NONE,81,74,2995,2899,0,0,0,1,0,35,1,0x00,0x57,34,1,0,0,1,0,0,0,2.095,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,99.9,60,0,70,0,0,0,15,Multiple Environment,PREBI,NONE,NONE,13107,1,TRESUL,0,22,999.9,14,2.485,52.0.91,35,3.295,6,PREBI,0,35,34,34,Ramp To Temperature,CB081,0,0,1.208,1.937,23.911,3.386,5.138,1,350,-1,340,350,10,10,1,1,1,0,-88,0
2023,11,21,4,9,46,23.9,2.02311E+13,OMEGAAMC,2,4.096,Cell132014,0x003963,0.754,132,88,0.38,0.233,40,1,1,135,4507,3.287,0,-1,WCC6YFZ0PVAK,NONE,0.38,5.047,0.233,12.027,NONE,NONE,81,74,2992,2905,0,0,0,1,0,35,1,0x00,0x57,34,1,0,0,1,0,0,0,2.053,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,99.9,60,0,70,0,0,0,15,Multiple Environment,PREBI,NONE,NONE,13107,1,TRESUL,0,22,999.9,14,2.484,52.0.91,35,3.295,6,PREBI,0,35,34,34,Ramp To Temperature,CB081,0,0,1.208,1.937,23.895,3.386,5.137,1,350,-1,340,350,10,10,1,1,1,0,-88,0
2023,11,21,4,11,17,23.6,2.02311E+13,OMEGAAMC,2,4.096,Cell132014,0x003963,0.004,132,89,0.295,0.229,40,1,1,135,4507,3.287,0,-1,WCC6YFZ0PVAK,NONE,0.295,5.047,0.229,12.026,NONE,NONE,81,74,2995,2908,0,0,0,1,0,35,1,0x00,0x57,34,1,0,0,1,0,0,0,2.063,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,99.9,60,0,70,0,0,0,15,Multiple Environment,PREBI,NONE,NONE,13107,1,TRESUL,0,22,999.9,14,2.484,52.0.91,35,3.295,6,PREBI,0,35,34,34,Ramp To Temperature,CB081,0,0,1.208,1.937,23.908,3.386,5.137,1,350,-1,340,350,10,10,1,1,1,0,-89,0
2023,11,21,4,12,48,23.6,2.02311E+13,OMEGAAMC,2,4.096,Cell132014,0x003963,0.004,132,88,0.299,0.248,40,1,1,135,4500,3.287,0,-1,WCC6YFZ0PVAK,NONE,0.299,5.047,0.248,12.027,NONE,NONE,81,74,2995,2905,0,0,0,1,0,35,1,0x00,0x57,34,1,0,0,1,0,0,0,2.066,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,99.9,60,0,70,0,0,0,15,Multiple Environment,PREBI,NONE,NONE,13107,1,TRESUL,0,22,999.9,14,2.484,52.0.91,35,3.295,6,PREBI,0,35,34,34,Ramp To Temperature,CB081,0,0,1.207,1.937,23.949,3.386,5.137,1,350,-1,340,350,10,10,1,1,1,0,-88,0
2023,11,21,4,14,19,23.9,2.02311E+13,OMEGAAMC,2,4.096,Cell132014,0x003963,0.004,132,88,0.333,0.232,40,1,1,135,4507,3.287,0,-1,WCC6YFZ0PVAK,NONE,0.333,5.047,0.232,12.027,NONE,NONE,81,74,2995,2908,0,0,0,1,0,35,1,0x00,0x57,34,1,0,0,1,0,0,0,1.901,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,99.9,60,0,70,0,0,0,15,Multiple Environment,PREBI,NONE,NONE,13107,1,TRESUL,0,22,999.9,14,2.484,52.0.91,35,3.295,6,PREBI,0,35,34,34,Ramp To Temperature,CB081,0,0,1.208,1.937,23.944,3.386,5.137,1,350,-1,340,350,10,10,1,1,1,0,-88,0
2023,11,21,4,15,50,23.9,2.02311E+13,OMEGAAMC,2,4.096,Cell132014,0x003963,0.004,132,88,0.403,0.229,40,1,1,135,4507,3.287,0,-1,WCC6YFZ0PVAK,NONE,0.403,5.048,0.229,12.027,NONE,NONE,81,74,2995,2908,0,0,0,1,0,35,1,0x00,0x57,34,1,0,0,1,0,0,0,1.873,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,99.9,60,0,70,0,0,0,15,Multiple Environment,PREBI,NONE,NONE,13107,1,TRESUL,0,22,999.9,14,2.484,52.0.91,35,3.295,6,PREBI,0,35,34,34,Ramp To Temperature,CB081,0,0,1.208,1.937,23.913,3.386,5.137,1,350,-1,340,350,10,10,1,1,1,0,-88,0
2023,11,21,4,17,22,23.9,2.02311E+13,OMEGAAMC,3,4.096,Cell132014,0x003963,0.67,132,88,0.305,0.248,40,1,1,135,4507,3.287,0,-1,WCC6YFZ0PVAK,NONE,0.305,5.047,0.248,12.027,NONE,NONE,81,74,2992,2908,0,0,0,1,0,35,1,0x00,0x57,34,1,0,0,1,0,0,0,1.911,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,99.9,60,0,70,0,0,0,15,Multiple Environment,PREBI,NONE,NONE,13107,1,TRESUL,0,22,999.9,14,2.484,52.0.91,35,3.295,6,PREBI,0,35,34,34,Ramp To Temperature,CB081,0,0,1.208,1.937,23.946,3.386,5.137,1,350,-1,340,350,10,10,1,1,1,0,-88,0
2023,11,21,4,18,53,23.9,2.02311E+13,OMEGAAMC,3,4.096,Cell132014,0x003963,0.006,132,88,0.51,0.25,40,1,1,135,4514,3.287,0,-1,WCC6YFZ0PVAK,NONE,0.51,5.048,0.25,12.027,NONE,NONE,81,74,2995,2911,0,0,0,1,0,35,1,0x00,0x57,34,1,0,0,1,0,0,0,1.881,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,99.9,60,0,70,0,0,0,15,Multiple Environment,PREBI,NONE,NONE,13107,1,TRESUL,0,22,999.9,14,2.485,52.0.91,35,3.295,6,PREBI,0,35,34,34,Ramp To Temperature,CB081,0,0,1.208,1.937,23.91,3.386,5.138,1,350,-1,340,350,10,10,1,1,1,0,-88,0
2023,11,21,4,20,24,24.3,2.02311E+13,OMEGAAMC,3,4.096,Cell132014,0x003963,1.11,132,88,0.521,0.232,40,1,1,135,4507,3.287,0,-1,WCC6YFZ0PVAK,NONE,0.521,5.048,0.232,12.027,NONE,NONE,81,74,2995,2899,0,0,0,1,0,35,1,0x00,0x57,34,1,0,0,1,0,0,0,1.87,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,99.9,60,0,70,0,0,0,15,Multiple Environment,PREBI,NONE,NONE,13107,1,TRESUL,0,22,999.9,14,2.485,52.0.91,35,3.295,6,PREBI,0,35,34,34,Ramp To Temperature,CB081,0,0,1.208,1.937,23.959,3.386,5.138,1,350,-1,340,350,10,10,1,1,1,0,-88,0
2023,11,21,4,21,55,24.3,2.02311E+13,OMEGAAMC,3,4.096,Cell132014,0x003963,1.109,132,88,0.427,0.23,40,1,1,135,4507,3.287,0,-1,WCC6YFZ0PVAK,NONE,0.427,5.048,0.23,12.027,NONE,NONE,81,74,2992,2899,0,0,0,1,0,35,1,0x00,0x57,34,1,0,0,1,0,0,0,1.959,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,99.9,60,0,70,0,0,0,15,Multiple Environment,PREBI,NONE,NONE,13107,1,TRESUL,0,22,999.9,14,2.485,52.0.91,35,3.295,6,PREBI,0,35,34,34,Ramp To Temperature,CB081,0,0,1.208,1.937,23.903,3.386,5.138,1,350,-1,340,350,10,10,1,1,1,0,-88,0
2023,11,21,4,23,26,23.9,2.02311E+13,OMEGAAMC,3,4.096,Cell132014,0x003963,0.005,132,89,0.447,0.23,40,1,1,135,4507,3.287,0,-1,WCC6YFZ0PVAK,NONE,0.447,5.048,0.23,12.027,NONE,NONE,81,74,2992,2908,0,0,0,1,0,35,1,0x00,0x57,34,1,0,0,1,0,0,0,1.924,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,99.9,60,0,70,0,0,0,15,Multiple Environment,PREBI,NONE,NONE,13107,1,TRESUL,0,22,999.9,14,2.485,52.0.91,35,3.295,6,PREBI,0,35,34,34,Ramp To Temperature,CB081,0,0,1.208,1.937,23.925,3.386,5.138,1,350,-1,340,350,10,10,1,1,1,0,-89,0
