YYYY,MM,DD,hh,mm,ss,ADCTemp_Tenths,BatchTestTime,CCCType,CPUUtilization,Cal,CellFolder,CellSerialNumber,CellTotalHeater_mA,Column,CoolDmd,DUTX_A,DUTY_A,DefaultMaxHandlingTemp,DefaultNegativeRampRate,DefaultPositiveRampRate,DriveFan_Dmd,DriveFan_MeasuredRPM,DriveIO_V,DrivePowerByTA1,DrivePowerByTA2,DriveSN1,DriveSN2,DriveSupplyX_A,DriveSupplyX_V,DriveSupplyY_A,DriveSupplyY_V,EFGHCode1,EFGHCode2,ElectronicsFan_Dmd_1,ElectronicsFan_Dmd_2,ElectronicsFan_MeasuredRPM_1,ElectronicsFan_MeasuredRPM_2,ElectronicsFan_MeasuredRPM_3,ElectronicsFan_MeasuredRPM_4,ElectronicsFan_MeasuredRPM_5,EnvStatusFlags,FPGACellInterlocks,FTemp,FanSpeedControlActive,FirmwareVersionMajor,FirmwareVersionMinor,FlowTemp_Tenths,FoundFTemp,FoundMaxTemp,FoundMinTemp,FoundTATarget,FreeRAM,HeatDmd,HeaterInterlockTripReasons,Input_A,IsAirValveOk,IsCellOnTemp,IsDaughterPluggedIn,IsDriveFanSpeedOk,IsDrivePluggedIn,IsDuelDriveCell,IsEEPROMOk,IsElectronicsFanSpeedOk,IsFirmwareOk,IsHeaterOk,IsOverTempOk,IsRimPluggedIn,IsSuppliesOk,IsVCLimitOk,MaxNegativeRampRate,MaxPositiveRampRate,MaxTemp,MaxTemperature,MeasuredCurrentRate,MemoryAvailable,MinTemp,MinTemperature,Mode,Operation,PFCode1,PFCode2,PSUStatus,PhysicalDisk0Idle,PlugStatus,Product,RBFVersionMajor,RBFVersionMinor,ReturnTemp_Tenths,Row,SERef_V,SWVersion,SafeHandlingTemp,SharedSRef_V,Slot,SlotOperation,SupplyInterlockTripReasons,TATargetTemp,TargetTempRateControlled,TargetTemp_Tenths,TempControlMode,TesterID,TotalRAM,UsedRAM,Volts1v2,Volts1v8,Volts24v,Volts3v3,Volts5v,WRFTempMode_Active_now,WRLastFTempReading,WRLastMedianFTempReading,WRLastReqAirTargetToCell,WRLastReqTargetFromTA,WR_GetNegativeRampRate,WR_GetPositiveRampRate,WR_IOPWantControlByFTemp,WR_SIOWantControlByFTemp,WrapperOnTemp,dmd_D,dmd_I,dmd_P
2024,5,15,22,2,31,25.3,2.02405E+13,OMEGAAMC,4,4.097,Cell245043,0x006036,1.26,245,0,0.66,0.191,40,1,1,136,4500,3.304,0,-1,WX12D344892S,NONE,0.66,4.973,0.191,11.981,NONE,NONE,78,73,2995,2890,0,0,0,1,0,58,1,0x00,0x57,55.4,1,0,0,1,52,32,0,3.129,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,99.9,60,0,70,0,4291,0,15,Multiple Environment,BI,NONE,NONE,13107,97,1,CARMELR7,0,22,999.9,43,2.488,52.0.92,35,3.299,3,BI,0,58,55.4,55.4,Ramp To Temperature,CB032,8164,48,1.243,1.935,23.81,3.395,5.158,1,580,-1,554,580,10,10,1,1,1,0,32,0
2024,5,15,22,4,2,25.3,2.02405E+13,OMEGAAMC,3,4.097,Cell245043,0x006036,1.129,245,0,0.62,0.198,40,1,1,136,4507,3.304,0,-1,WX12D344892S,NONE,0.62,4.973,0.198,11.98,NONE,NONE,78,73,3001,2890,0,0,0,1,0,58,1,0x00,0x57,55.4,1,0,0,1,52,32,0,3.199,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,99.9,60,0,70,0,4285,0,15,Multiple Environment,BI,NONE,NONE,13107,97,1,CARMELR7,0,22,999.9,43,2.488,52.0.92,35,3.299,3,BI,0,58,55.4,55.4,Ramp To Temperature,CB032,8164,48,1.243,1.935,23.812,3.395,5.158,1,580,-1,554,580,10,10,1,1,1,0,32,0
2024,5,15,22,5,33,25.3,2.02405E+13,OMEGAAMC,4,4.097,Cell245043,0x006036,1.139,245,0,0.61,0.191,40,1,1,136,4507,3.304,0,-1,WX12D344892S,NONE,0.61,4.973,0.191,11.98,NONE,NONE,78,73,2998,2899,0,0,0,1,0,58,1,0x00,0x57,55.4,1,0,0,1,52,33,0,3.364,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,99.9,60,0,70,0,4289,0,15,Multiple Environment,BI,NONE,NONE,13107,97,1,CARMELR7,0,22,999.9,43,2.488,52.0.92,35,3.299,3,BI,0,58,55.4,55.4,Ramp To Temperature,CB032,8164,48,1.243,1.935,23.801,3.395,5.158,1,580,-1,554,580,10,10,1,1,1,0,33,0
2024,5,15,22,7,4,25.3,2.02405E+13,OMEGAAMC,3,4.097,Cell245043,0x006036,1.159,245,0,0.759,0.197,40,1,1,136,4507,3.304,0,-1,WX12D344892S,NONE,0.759,4.973,0.197,11.98,NONE,NONE,78,73,3005,2899,0,0,0,1,0,58,1,0x00,0x57,55.4,1,0,0,1,52,33,0,3.376,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,99.9,60,0,70,0,4275,0,15,Multiple Environment,BI,NONE,NONE,13107,97,1,CARMELR7,0,22,999.9,43,2.488,52.0.92,35,3.299,3,BI,0,58,55.4,55.4,Ramp To Temperature,CB032,8164,48,1.243,1.935,23.806,3.395,5.158,1,580,-1,554,580,10,10,1,1,1,0,33,0
2024,5,15,22,8,36,25.3,2.02405E+13,OMEGAAMC,5,4.097,Cell245043,0x006036,1.207,245,0,0.733,0.192,40,1,1,136,4507,3.304,0,-1,WX12D344892S,NONE,0.733,4.973,0.192,11.98,NONE,NONE,78,73,2995,2893,0,0,0,1,0,58,1,0x00,0x57,55.4,1,0,0,1,52,33,0,3.31,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,99.9,60,0,70,0,4279,0,15,Multiple Environment,BI,NONE,NONE,13107,97,1,CARMELR7,0,22,999.9,43,2.488,52.0.92,35,3.299,3,BI,0,58,55.4,55.4,Ramp To Temperature,CB032,8164,48,1.243,1.935,23.793,3.395,5.158,1,580,-1,554,580,10,10,1,1,1,0,33,0
2024,5,15,22,10,7,25.3,2.02405E+13,OMEGAAMC,6,4.097,Cell245043,0x006036,1.237,245,0,0.72,0.191,40,1,1,136,4507,3.304,0,-1,WX12D344892S,NONE,0.72,4.973,0.191,11.98,NONE,NONE,78,73,2998,2899,0,0,0,1,0,58,1,0x00,0x57,55.4,1,0,0,1,52,33,0,3.402,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,99.9,60,0,70,0,4297,0,15,Multiple Environment,BI,NONE,NONE,13107,95,1,CARMELR7,0,22,999.9,43,2.488,52.0.92,35,3.299,3,BI,0,58,55.4,55.4,Ramp To Temperature,CB032,8164,48,1.243,1.935,23.798,3.395,5.158,1,580,-1,554,580,10,10,1,1,1,0,33,0
2024,5,15,22,11,38,25.3,2.02405E+13,OMEGAAMC,4,4.097,Cell245043,0x006036,1.161,245,0,0.72,0.192,40,1,1,136,4507,3.304,0,-1,WX12D344892S,NONE,0.72,4.973,0.192,11.98,NONE,NONE,78,73,2995,2902,0,0,0,1,0,58,1,0x00,0x57,55.4,1,0,0,1,52,34,0,3.058,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,99.9,60,0,70,0,4302,0,15,Multiple Environment,BI,NONE,NONE,13107,96,1,CARMELR7,0,22,999.9,43,2.488,52.0.92,35,3.299,3,BI,0,58,55.4,55.4,Ramp To Temperature,CB032,8164,48,1.243,1.935,23.809,3.395,5.158,1,580,-1,554,580,10,10,1,1,1,0,34,0
2024,5,15,22,13,10,25.3,2.02405E+13,OMEGAAMC,5,4.097,Cell245043,0x006036,1.128,245,0,0.734,0.193,40,1,1,136,4507,3.304,0,-1,WX12D344892S,NONE,0.734,4.973,0.193,11.98,NONE,NONE,78,73,2992,2899,0,0,0,1,0,58,1,0x00,0x57,55.4,1,0,0,1,52,34,0,3.331,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,99.9,60,0,70,0,4302,0,15,Multiple Environment,BI,NONE,NONE,13107,88,1,CARMELR7,0,22,999.9,43,2.488,52.0.92,35,3.299,3,BI,0,58,55.4,55.4,Ramp To Temperature,CB032,8164,48,1.243,1.935,23.795,3.395,5.158,1,580,-1,554,580,10,10,1,1,1,0,34,0
2024,5,15,22,14,41,25.3,2.02405E+13,OMEGAAMC,0,4.097,Cell245043,0x006036,1.157,245,0,0.535,0.192,40,1,1,136,4507,3.304,0,-1,WX12D344892S,NONE,0.535,4.973,0.192,11.98,NONE,NONE,78,73,2995,2899,0,0,0,1,0,58,1,0x00,0x57,55.4,1,0,0,1,0,34,0,3.407,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,99.9,60,0,70,0,0,0,15,Multiple Environment,BI,NONE,NONE,13107,0,1,CARMELR7,0,22,999.9,43,2.488,52.0.92,35,3.299,3,BI,0,58,55.4,55.4,Ramp To Temperature,CB032,8164,100,1.243,1.935,23.781,3.395,5.158,1,580,-1,554,580,10,10,1,1,1,0,34,0
2024,5,15,22,16,12,25.3,2.02405E+13,OMEGAAMC,4,4.097,Cell245043,0x006036,0.001,245,0,0.585,0.192,40,1,1,136,4500,3.304,0,-1,WX12D344892S,NONE,0.585,4.973,0.192,11.98,NONE,NONE,78,73,2992,2899,0,0,0,1,0,58,1,0x00,0x57,55.4,1,0,0,1,52,35,0,3.036,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,99.9,60,0,70,0,4277,0,15,Multiple Environment,BI,NONE,NONE,13107,97,1,CARMELR7,0,22,999.9,43,2.488,52.0.92,35,3.299,3,BI,0,58,55.4,55.4,Ramp To Temperature,CB032,8164,48,1.243,1.935,23.806,3.395,5.158,1,580,-1,554,580,10,10,1,1,1,0,35,0
2024,5,15,22,17,43,25.3,2.02405E+13,OMEGAAMC,4,4.097,Cell245043,0x006036,1.16,245,0,0.599,0.182,40,1,1,136,4507,3.304,0,-1,WX12D344892S,NONE,0.599,4.973,0.182,11.98,NONE,NONE,78,73,2998,2896,0,0,0,1,0,58,1,0x00,0x57,55.4,1,0,0,1,52,36,0,3.199,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,99.9,60,0,70,0,4274,0,15,Multiple Environment,BI,NONE,NONE,13107,96,1,CARMELR7,0,22,999.9,43,2.488,52.0.92,35,3.299,3,BI,0,58,55.4,55.4,Ramp To Temperature,CB032,8164,48,1.243,1.935,23.809,3.395,5.158,1,580,-1,554,580,10,10,1,1,1,0,36,0
2024,5,15,22,19,14,25.3,2.02405E+13,OMEGAAMC,5,4.097,Cell245043,0x006036,1.229,245,0,0.387,0.185,40,1,1,136,4500,3.304,0,-1,WX12D344892S,NONE,0.387,4.973,0.185,11.98,NONE,NONE,78,73,2995,2899,0,0,0,1,0,57,1,0x00,0x57,56.5,1,0,0,1,52,69,0,3.437,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,99.9,60,0,70,0,4270,0,15,Multiple Environment,BI,NONE,NONE,13107,98,1,CARMELR7,0,22,999.9,43,2.488,52.0.92,35,3.299,3,BI,0,58,56.5,56.5,Ramp To Temperature,CB032,8164,48,1.243,1.935,23.714,3.395,5.158,1,570,-1,565,580,10,10,1,1,1,0,69,0
2024,5,15,22,20,45,25.3,2.02405E+13,OMEGAAMC,5,4.097,Cell245043,0x006036,1.13,245,0,0.392,0.186,40,1,1,136,4507,3.304,0,-1,WX12D344892S,NONE,0.392,4.973,0.186,11.98,NONE,NONE,78,73,2995,2902,0,0,0,1,0,58,1,0x00,0x57,55.9,1,0,0,1,52,18,0,3.318,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,99.9,60,0,70,0,4286,0,15,Multiple Environment,BI,NONE,NONE,13107,97,1,CARMELR7,0,22,999.9,43,2.488,52.0.92,35,3.299,3,BI,0,58,55.7,55.7,Ramp To Temperature,CB032,8164,48,1.243,1.935,23.821,3.395,5.158,1,580,-1,557,580,10,10,1,1,1,0,22,-4
2024,5,15,22,22,17,25.3,2.02405E+13,OMEGAAMC,4,4.097,Cell245043,0x006036,1.159,245,0,0.392,0.184,40,1,1,136,4507,3.304,0,-1,WX12D344892S,NONE,0.392,4.973,0.184,11.98,NONE,NONE,78,73,2995,2893,0,0,0,1,0,58,1,0x00,0x57,55.7,1,0,0,1,52,39,0,3.321,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,99.9,60,0,70,0,4313,0,15,Multiple Environment,BI,NONE,NONE,13107,98,1,CARMELR7,0,22,999.9,43,2.488,52.0.92,35,3.299,3,BI,0,58,55.7,55.7,Ramp To Temperature,CB032,8164,48,1.243,1.935,23.793,3.395,5.158,1,580,-1,557,580,10,10,1,1,1,0,39,0
2024,5,15,22,23,48,25.3,2.02405E+13,OMEGAAMC,0,4.097,Cell245043,0x006036,1.239,245,0,0.553,0.184,40,1,1,136,4507,3.304,0,-1,WX12D344892S,NONE,0.553,4.973,0.184,11.98,NONE,NONE,78,73,2998,2890,0,0,0,1,0,58,1,0x00,0x57,55.7,1,0,0,1,0,37,0,3.429,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,99.9,60,0,70,0,0,0,15,Multiple Environment,BI,NONE,NONE,13107,0,1,CARMELR7,0,22,999.9,43,2.488,52.0.92,35,3.299,3,BI,0,58,55.7,55.7,Ramp To Temperature,CB032,8164,100,1.243,1.935,23.825,3.395,5.158,1,580,-1,557,580,10,10,1,1,1,0,37,0
2024,5,15,22,25,19,25.3,2.02405E+13,OMEGAAMC,3,4.097,Cell245043,0x006036,1.16,245,0,0.391,0.185,40,1,1,136,4500,3.304,0,-1,WX12D344892S,NONE,0.391,4.973,0.185,11.98,NONE,NONE,78,73,3001,2902,0,0,0,1,0,58,1,0x00,0x57,55.7,1,0,0,1,52,37,0,3.171,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,99.9,60,0,70,0,4286,0,15,Multiple Environment,BI,NONE,NONE,13107,95,1,CARMELR7,0,22,999.9,43,2.488,52.0.92,35,3.299,3,BI,0,58,55.7,55.7,Ramp To Temperature,CB032,8164,48,1.243,1.935,23.815,3.395,5.158,1,580,-1,557,580,10,10,1,1,1,0,37,0
2024,5,15,22,26,50,25.3,2.02405E+13,OMEGAAMC,4,4.097,Cell245043,0x006036,1.292,245,0,0.63,0.186,40,1,1,136,4500,3.304,0,-1,WX12D344892S,NONE,0.63,4.973,0.186,11.98,NONE,NONE,78,73,3001,2902,0,0,0,1,0,58,1,0x00,0x57,55.7,1,0,0,1,52,37,0,3.424,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,99.9,60,0,70,0,4289,0,15,Multiple Environment,BI,NONE,NONE,13107,98,1,CARMELR7,0,22,999.9,43,2.488,52.0.92,35,3.299,3,BI,0,58,55.7,55.7,Ramp To Temperature,CB032,8164,48,1.243,1.935,23.81,3.395,5.158,1,580,-1,557,580,10,10,1,1,1,0,37,0
2024,5,15,22,28,21,25.3,2.02405E+13,OMEGAAMC,4,4.097,Cell245043,0x006036,1.129,245,0,0.428,0.185,40,1,1,136,4507,3.304,0,-1,WX12D344892S,NONE,0.428,4.973,0.185,11.98,NONE,NONE,78,73,2995,2893,0,0,0,1,0,58,1,0x00,0x57,55.7,1,0,0,1,52,38,0,3.393,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,99.9,60,0,70,0,4294,0,15,Multiple Environment,BI,NONE,NONE,13107,95,1,CARMELR7,0,22,999.9,43,2.488,52.0.92,35,3.299,3,BI,0,58,55.7,55.7,Ramp To Temperature,CB032,8164,48,1.243,1.935,23.747,3.395,5.158,1,580,-1,557,580,10,10,1,1,1,0,38,0
2024,5,15,22,29,53,25.3,2.02405E+13,OMEGAAMC,3,4.097,Cell245043,0x006036,1.164,245,0,0.629,0.188,40,1,1,136,4500,3.304,0,-1,WX12D344892S,NONE,0.629,4.973,0.188,11.98,NONE,NONE,78,73,2995,2896,0,0,0,1,0,58,1,0x00,0x57,55.7,1,0,0,1,52,38,0,3.206,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,99.9,60,0,70,0,4294,0,15,Multiple Environment,BI,NONE,NONE,13107,96,1,CARMELR7,0,22,999.9,43,2.488,52.0.92,35,3.299,3,BI,0,58,55.7,55.7,Ramp To Temperature,CB032,8164,48,1.243,1.935,23.815,3.395,5.158,1,580,-1,557,580,10,10,1,1,1,0,38,0
2024,5,15,22,31,24,25.3,2.02405E+13,OMEGAAMC,5,4.097,Cell245043,0x006036,1.105,245,0,0.587,0.186,40,1,1,136,4507,3.304,0,-1,WX12D344892S,NONE,0.587,4.973,0.186,11.98,NONE,NONE,78,73,2998,2899,0,0,0,1,0,58,1,0x00,0x57,55.7,1,0,0,1,52,38,0,3.474,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,99.9,60,0,70,0,4277,0,15,Multiple Environment,BI,NONE,NONE,13107,98,1,CARMELR7,0,22,999.9,43,2.488,52.0.92,35,3.299,3,BI,0,58,55.7,55.7,Ramp To Temperature,CB032,8164,48,1.243,1.935,23.814,3.395,5.158,1,580,-1,557,580,10,10,1,1,1,0,38,0
2024,5,15,22,32,55,25.3,2.02405E+13,OMEGAAMC,5,4.097,Cell245043,0x006036,1.109,245,0,0.593,0.186,40,1,1,136,4507,3.304,0,-1,WX12D344892S,NONE,0.593,4.973,0.186,11.98,NONE,NONE,78,73,2998,2890,0,0,0,1,0,58,1,0x00,0x57,55.7,1,0,0,1,52,38,0,3.155,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,99.9,60,0,70,0,4299,0,15,Multiple Environment,BI,NONE,NONE,13107,98,1,CARMELR7,0,22,999.9,43,2.488,52.0.92,35,3.299,3,BI,0,58,55.7,55.7,Ramp To Temperature,CB032,8164,48,1.243,1.935,23.815,3.395,5.158,1,580,-1,557,580,10,10,1,1,1,0,38,0
2024,5,15,22,34,26,25.3,2.02405E+13,OMEGAAMC,5,4.097,Cell245043,0x006036,1.149,245,0,0.421,0.187,40,1,1,136,4514,3.304,0,-1,WX12D344892S,NONE,0.421,4.973,0.187,11.98,NONE,NONE,78,73,3001,2899,0,0,0,1,0,58,1,0x00,0x57,55.7,1,0,0,1,52,37,0,3.279,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,99.9,60,0,70,-6,4312,0,15,Multiple Environment,BI,NONE,NONE,13107,91,1,CARMELR7,0,22,999.9,43,2.488,52.0.92,35,3.299,3,BI,0,58,55.7,55.7,Ramp To Temperature,CB032,8164,48,1.243,1.935,23.815,3.395,5.158,1,580,-1,557,580,10,10,1,1,1,0,37,0
2024,5,15,22,35,57,25.3,2.02405E+13,OMEGAAMC,4,4.097,Cell245043,0x006036,1.128,245,0,0.456,0.189,40,1,1,136,4507,3.304,0,-1,WX12D344892S,NONE,0.456,4.973,0.189,11.98,NONE,NONE,78,73,2992,2899,0,0,0,1,0,58,1,0x00,0x57,55.7,1,0,0,1,52,37,0,3.297,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,99.9,60,0,70,0,4304,0,15,Multiple Environment,BI,NONE,NONE,13107,85,1,CARMELR7,0,22,999.9,43,2.488,52.0.92,35,3.299,3,BI,0,58,55.7,55.7,Ramp To Temperature,CB032,8164,48,1.243,1.935,23.784,3.395,5.158,1,580,-1,557,580,10,10,1,1,1,0,37,0
2024,5,15,22,37,29,25.3,2.02405E+13,OMEGAAMC,6,4.097,Cell245043,0x006036,1.159,245,0,0.665,0.19,40,1,1,136,4507,3.304,0,-1,WX12D344892S,NONE,0.665,4.973,0.19,11.98,NONE,NONE,78,73,2998,2893,0,0,0,1,0,58,1,0x00,0x57,55.7,1,0,0,1,52,37,0,3.186,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,99.9,60,0,70,0,4309,0,15,Multiple Environment,BI,NONE,NONE,13107,97,1,CARMELR7,0,22,999.9,43,2.488,52.0.92,35,3.299,3,BI,0,58,55.7,55.7,Ramp To Temperature,CB032,8164,48,1.243,1.935,23.815,3.395,5.158,1,580,-1,557,580,10,10,1,1,1,0,37,0
2024,5,15,22,39,0,25.3,2.02405E+13,OMEGAAMC,6,4.097,Cell245043,0x006036,1.142,245,0,0.566,0.19,40,1,1,136,4507,3.304,0,-1,WX12D344892S,NONE,0.566,4.973,0.19,11.98,NONE,NONE,78,73,2985,2902,0,0,0,1,0,58,1,0x00,0x57,55.7,1,0,0,1,52,37,0,3.226,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,99.9,60,0,70,0,4307,0,15,Multiple Environment,BI,NONE,NONE,13107,97,1,CARMELR7,0,22,999.9,43,2.488,52.0.92,35,3.299,3,BI,0,58,55.7,55.7,Ramp To Temperature,CB032,8164,48,1.243,1.935,23.792,3.395,5.158,1,580,-1,557,580,10,10,1,1,1,0,37,0
2024,5,15,22,40,31,25.3,2.02405E+13,OMEGAAMC,5,4.097,Cell245043,0x006036,1.109,245,0,0.646,0.188,40,1,1,136,4507,3.304,0,-1,WX12D344892S,NONE,0.646,4.973,0.188,11.98,NONE,NONE,78,73,2992,2899,0,0,0,1,0,58,1,0x00,0x57,55.7,1,0,0,1,52,37,0,3.375,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,99.9,60,0,70,0,4310,0,15,Multiple Environment,BI,NONE,NONE,13107,93,1,CARMELR7,0,22,999.9,43,2.488,52.0.92,35,3.299,3,BI,0,58,55.7,55.7,Ramp To Temperature,CB032,8164,48,1.243,1.935,23.801,3.395,5.158,1,580,-1,557,580,10,10,1,1,1,0,37,0
2024,5,15,22,42,2,25.3,2.02405E+13,OMEGAAMC,7,4.097,Cell245043,0x006036,1.159,245,0,0.615,0.192,40,1,1,136,4507,3.304,0,-1,WX12D344892S,NONE,0.615,4.973,0.192,11.98,NONE,NONE,78,73,2998,2893,0,0,0,1,0,58,1,0x00,0x57,55.7,1,0,0,1,52,37,0,3.189,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,99.9,60,0,70,0,4293,0,15,Multiple Environment,BI,NONE,NONE,13107,97,1,CARMELR7,0,22,999.9,43,2.488,52.0.92,35,3.299,3,BI,0,58,55.7,55.7,Ramp To Temperature,CB032,8164,48,1.243,1.935,23.81,3.395,5.158,1,580,-1,557,580,10,10,1,1,1,0,37,0
2024,5,15,22,43,33,25.3,2.02405E+13,OMEGAAMC,4,4.097,Cell245043,0x006036,1.149,245,0,0.415,0.193,40,1,1,136,4507,3.304,0,-1,WX12D344892S,NONE,0.415,4.973,0.193,11.98,NONE,NONE,78,73,2998,2893,0,0,0,1,0,58,1,0x00,0x57,55.7,1,0,0,1,52,37,0,3.329,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,99.9,60,0,70,0,4281,0,15,Multiple Environment,BI,NONE,NONE,13107,97,1,CARMELR7,0,22,999.9,43,2.488,52.0.92,35,3.299,3,BI,0,58,55.7,55.7,Ramp To Temperature,CB032,8164,48,1.243,1.935,23.823,3.395,5.158,1,580,-1,557,580,10,10,1,1,1,0,37,0
2024,5,15,22,45,5,25.3,2.02405E+13,OMEGAAMC,7,4.097,Cell245043,0x006036,2.267,245,0,0.633,0.193,40,1,1,136,4514,3.304,0,-1,WX12D344892S,NONE,0.633,4.973,0.193,11.98,NONE,NONE,78,73,2998,2896,0,0,0,1,0,58,1,0x00,0x57,55.7,1,0,0,1,52,37,0,3.444,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,99.9,60,0,70,0,4300,0,15,Multiple Environment,BI,NONE,NONE,13107,96,1,CARMELR7,0,22,999.9,43,2.488,52.0.92,35,3.299,3,BI,0,58,55.7,55.7,Ramp To Temperature,CB032,8164,48,1.243,1.935,23.749,3.395,5.158,1,580,-1,557,580,10,10,1,1,1,0,37,0
2024,5,15,22,46,36,25.3,2.02405E+13,OMEGAAMC,6,4.097,Cell245043,0x006036,1.159,245,0,0.411,0.189,40,1,1,136,4514,3.304,0,-1,WX12D344892S,NONE,0.411,4.973,0.189,11.98,NONE,NONE,78,73,2998,2899,0,0,0,1,0,58,1,0x00,0x57,55.7,1,0,0,1,52,37,0,3.164,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,99.9,60,0,70,0,4302,0,15,Multiple Environment,BI,NONE,NONE,13107,83,1,CARMELR7,0,22,999.9,43,2.488,52.0.92,35,3.299,3,BI,0,58,55.7,55.7,Ramp To Temperature,CB032,8164,48,1.243,1.935,23.823,3.395,5.158,1,580,-1,557,580,10,10,1,1,1,0,37,0
2024,5,15,22,48,8,25.3,2.02405E+13,OMEGAAMC,0,4.097,Cell245043,0x006036,1.158,245,0,0.698,0.194,40,1,1,136,4507,3.304,0,-1,WX12D344892S,NONE,0.698,4.973,0.194,11.98,NONE,NONE,78,73,2995,2887,0,0,0,1,0,58,1,0x00,0x57,55.7,1,0,0,1,0,37,0,3.678,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,99.9,60,0,70,0,0,0,15,Multiple Environment,BI,NONE,NONE,13107,0,1,CARMELR7,0,22,999.9,43,2.488,52.0.92,35,3.299,3,BI,0,58,55.7,55.7,Ramp To Temperature,CB032,8164,100,1.243,1.935,23.781,3.395,5.158,1,580,-1,557,580,10,10,1,1,1,0,37,0
